Price_UF,Comuna,Dorms,Baths,Built Area,Total Area,Parking,Realtor,UF_m2,log_price,log_area
12900.0,LasCondes,3,2,120.0,335.0,5,Nexxos,107.5,9.464983,5.814131
8175.0,Macul,4,2,99.0,338.0,4,Vivax,82.57576,9.008836,5.8230457
18016.0,Recoleta,5,3,158.0,575.0,1,Vivax,114.025314,9.799016,6.35437
6098.0,Recoleta,8,4,181.0,534.0,3,Vivax,33.69061,8.715716,6.280396
23837.0,Ñuñoa,6,4,361.0,668.0,4,Vivax,66.03047,10.078995,6.504288
9000.0,Peñalolén,4,3,108.0,250.0,2,Easyprop,83.333336,9.1049795,5.521461
7200.0,Buin,4,3,122.0,240.0,2,Vivax,59.01639,8.881836,5.480639
8500.0,SanJoaquín,4,2,147.0,322.0,4,Vivax,57.823128,9.047821,5.7745514
2356.0,Peñalolén,3,2,73.0,110.0,2,Unne,32.27397,7.7647204,4.7004805
2356.0,PuenteAlto,3,2,48.0,123.0,2,Unne,49.083332,7.7647204,4.8121843
2910.0,PuenteAlto,3,2,91.0,100.0,1,Unne,31.978022,7.9759083,4.6051702
2439.0,PuenteAlto,2,1,60.0,86.0,2,Unne,40.65,7.7993436,4.454347
3936.0,LaGranja,5,2,180.0,300.0,6,Unne,21.866667,8.277921,5.7037826
17323.0,LaReina,5,4,200.0,980.0,3,Unne,86.615,9.75979,6.8875527
7960.0,Macul,5,2,184.0,360.0,2,C y S Gestión Inmobiliaria Ltda,43.260868,8.982184,5.886104
11480.0,LasCondes,4,2,124.0,212.0,3,C y S Gestión Inmobiliaria Ltda,92.58064,9.348362,5.3565865
14890.0,LasCondes,12,5,208.0,283.0,6,C y S Gestión Inmobiliaria Ltda,71.58654,9.608445,5.645447
14850.0,LasCondes,4,2,98.0,515.0,6,C y S Gestión Inmobiliaria Ltda,151.53061,9.605755,6.244167
16600.0,LaReina,5,4,200.0,520.0,5,C y S Gestión Inmobiliaria Ltda,83.0,9.717158,6.253829
18410.0,LasCondes,4,4,300.0,483.0,4,C y S Gestión Inmobiliaria Ltda,61.366665,9.820649,6.1800165
19263.0,Ñuñoa,4,2,110.0,300.0,4,C y S Gestión Inmobiliaria Ltda,175.11818,9.865941,5.7037826
17020.0,Ñuñoa,4,2,151.0,260.0,4,C y S Gestión Inmobiliaria Ltda,112.71523,9.742145,5.560682
6890.0,Ñuñoa,4,1,88.0,204.0,3,C y S Gestión Inmobiliaria Ltda,78.295456,8.837827,5.31812
22070.0,Vitacura,6,4,275.0,275.0,3,RUKAM SPA,80.25455,10.001974,5.616771
7600.0,Providencia,2,2,82.0,95.0,2,RUKAM SPA,92.68293,8.935904,4.553877
3326.0,Quilicura,4,3,88.0,95.0,1,Unne,37.795456,8.109526,4.553877
7400.0,Quilicura,4,2,130.0,252.0,4,Unne,56.923077,8.909235,5.529429
16400.0,LasCondes,3,3,228.0,250.0,2,Welink Propiedades SpA,71.929825,9.705037,5.521461
15800.0,LasCondes,3,3,228.0,250.0,2,Welink Propiedades SpA,69.29825,9.667766,5.521461
3853.0,PuenteAlto,4,2,104.0,209.0,3,Mi Llave,37.048077,8.256607,5.3423343
10800.0,LoBarnechea,3,2,101.0,364.0,4,Sucursal Cantagallo,106.930695,9.287301,5.897154
5800.0,Lampa,3,3,129.0,199.0,2,Easyprop,44.96124,8.665613,5.293305
2162.0,PuenteAlto,3,1,75.0,90.0,2,Aleida Lama Propiedades,28.826666,7.678789,4.4998097
2162.0,Peñaflor,3,1,95.0,120.0,1,ProUrbe Manquehue,22.757895,7.678789,4.787492
2411.0,PuenteAlto,2,2,66.0,83.0,1,Mi Llave,36.530304,7.787797,4.4188404
10900.0,Peñalolén,3,3,140.0,325.0,4,Nexxos,77.85714,9.296518,5.7838254
11190.0,Colina,4,3,120.0,350.0,2,Tsi Property,93.25,9.322776,5.857933
8700.0,Ñuñoa,4,2,224.0,305.0,3,Todo Propiedades,38.839287,9.071078,5.7203116
13304.0,Colina,4,4,150.0,510.0,2,Corretajes Prosal,88.69334,9.49582,6.234411
7990.0,Huechuraba,4,3,118.0,169.0,2,Sucursal El Bosque Sur,67.71186,8.985946,5.1298985
3880.0,LaFlorida,4,2,110.0,157.0,1,Movahome Corredores Integrados,35.272728,8.263591,5.056246
3049.0,PuenteAlto,2,1,60.0,160.0,1,Mi Llave,50.816666,8.022569,5.075174
2753.0,SanBernardo,5,2,86.0,96.0,3,Unne,32.011627,7.9204464,4.564348
21500.0,Providencia,6,4,244.0,420.0,3,Sucursal El Bosque Sur,88.11475,9.975808,6.0402546
28812.0,LasCondes,5,4,270.0,690.0,3,Nexxos,106.71111,10.268547,6.5366917
2633.0,Maipú,3,1,60.0,102.0,3,Unne,43.883335,7.8758793,4.624973
3049.0,Maipú,2,1,70.0,100.0,2,Unne,43.557144,8.022569,4.6051702
3104.0,SanBernardo,3,1,66.0,66.0,1,Mi Llave,47.030304,8.040447,4.189655
14000.0,LasCondes,5,3,162.0,500.0,4,Vivaqui Propiedades,86.419754,9.546813,6.214608
5600.0,Huechuraba,3,3,95.0,120.0,2,Unne,58.94737,8.630522,4.787492
14950.0,Providencia,4,2,126.0,437.0,3,Desconocido,118.650795,9.612467,6.079933
2772.0,PuenteAlto,4,2,187.0,189.0,4,Propital,14.823529,7.9273243,5.241747
17500.0,Colina,5,4,200.0,980.0,3,Nexxos,87.5,9.769957,6.8875527
12700.0,Colina,4,4,160.0,585.0,2,Nexxos,79.375,9.449357,6.371612
13000.0,Colina,3,4,160.0,442.0,2,Nexxos,81.25,9.472705,6.09131
30000.0,LasCondes,7,4,350.0,680.0,4,Propiedades Viel SpA,85.71429,10.308952,6.522093
4130.0,LaFlorida,3,2,66.0,140.0,2,Mi Llave,62.575756,8.326033,4.9416423
13300.0,LasCondes,4,2,110.0,258.0,2,Sucursal Cantagallo,120.90909,9.49552,5.5529594
7900.0,Huechuraba,4,4,130.0,190.0,1,Sucursal Cantagallo,60.76923,8.974618,5.247024
3326.0,Pudahuel,5,3,150.0,259.0,6,Mi Llave,22.173334,8.109526,5.556828
15500.0,LasCondes,4,4,180.0,420.0,2,Easyprop,86.111115,9.648595,6.0402546
11900.0,Peñalolén,4,3,179.0,292.0,2,Houm,66.480446,9.384294,5.676754
13100.0,LaFlorida,5,5,190.0,631.0,3,Unne,68.947365,9.480368,6.4473057
1956.0,PuenteAlto,2,2,48.0,97.0,2,Unne,40.75,7.5786567,4.574711
5800.0,LaFlorida,4,2,160.0,290.0,2,Unne,36.25,8.665613,5.669881
15990.0,LasCondes,4,2,100.0,392.0,5,Unne,159.9,9.679719,5.971262
4000.0,PuenteAlto,3,3,70.0,104.0,2,Houm,57.142857,8.294049,4.644391
6052.0,Peñalolén,5,2,120.0,300.0,4,Unne,50.433334,8.708144,5.7037826
18900.0,Providencia,4,2,250.0,500.0,7,Unne,75.6,9.846917,6.214608
5571.0,SanMiguel,3,2,70.0,195.0,4,Unne,79.58572,8.62533,5.273
5057.0,LaFlorida,4,2,70.0,70.0,2,Easyprop,72.24286,8.528529,4.248495
3575.0,PuenteAlto,3,1,62.0,183.0,4,Mi Llave,57.66129,8.181721,5.209486
1956.0,PuenteAlto,2,1,48.0,97.0,2,Unne,40.75,7.5786567,4.574711
1802.0,SanBernardo,2,1,70.0,120.0,2,Unne,25.742857,7.4966526,4.787492
4610.0,Maipú,3,3,98.0,86.0,2,RUKAM SPA,47.040817,8.435983,4.454347
21490.0,Santiago,4,4,172.0,374.0,3,VALVAL,124.941864,9.975343,5.924256
5800.0,Pudahuel,4,4,106.0,200.0,2,Easyprop,54.71698,8.665613,5.2983174
11700.0,Colina,4,4,179.0,450.0,3,Nieto & Stone Propiedades,65.36313,9.367344,6.1092477
1940.0,PadreHurtado,2,1,78.0,72.0,1,Corretajes Prosal,24.871796,7.570443,4.276666
3603.0,Maipú,4,2,109.0,133.0,1,Corretajes Prosal,33.055046,8.189522,4.890349
8200.0,Peñalolén,4,3,117.0,223.0,2,Todo Propiedades,70.08547,9.011889,5.4071717
2190.0,Peñalolén,4,1,97.0,97.0,1,Mi Llave,22.57732,7.691657,4.574711
22800.0,LasCondes,9,4,292.0,495.0,3,Nexxos,78.08219,10.034515,6.204558
14100.0,Peñalolén,6,4,180.0,520.0,2,Difusion Propiedades,78.333336,9.55393,6.253829
4650.0,Lampa,3,3,89.0,147.0,1,Nativo Propiedades,52.247192,8.444622,4.9904327
12900.0,LaReina,3,2,145.0,442.0,4,Easyprop,88.965515,9.464983,6.09131
4130.0,EstaciónCentral,2,2,86.0,161.0,4,Todo Propiedades,48.023254,8.326033,5.081404
9077.0,Ñuñoa,4,2,140.0,340.0,4,Unne,64.83572,9.113499,5.8289456
3326.0,Quilicura,3,2,66.0,108.0,1,Unne,50.39394,8.109526,4.6821313
2772.0,Conchalí,4,1,200.0,250.0,1,Easyprop,13.86,7.9273243,5.521461
13499.0,Colina,3,3,167.0,400.0,3,Tym Corredoras,80.83234,9.510371,5.9914646
5790.0,SanJoaquín,5,2,115.0,208.0,3,Unne,50.347828,8.663888,5.3375382
4600.0,Lampa,3,3,115.0,170.0,1,Nativo Propiedades,40.0,8.433811,5.1357985
10990.0,Peñalolén,4,3,140.0,400.0,2,Nexxos,78.5,9.304741,5.9914646
4296.0,SanJoaquín,4,2,91.0,250.0,4,Easyprop,47.20879,8.365439,5.521461
16000.0,LaReina,3,3,140.0,450.0,2,Nexxos,114.28571,9.680344,6.1092477
10500.0,Huechuraba,5,4,120.0,390.0,2,Unne,87.5,9.2591305,5.966147
6600.0,Peñalolén,4,2,113.0,207.0,2,ProUrbe Manquehue,58.407078,8.794825,5.332719
1940.0,PuenteAlto,2,1,70.0,80.0,2,Movahome Corredores Integrados,27.714285,7.570443,4.3820267
9690.0,SanMiguel,4,3,173.0,288.0,4,Nexxos,56.011562,9.17885,5.6629605
14600.0,LasCondes,5,3,211.0,528.0,5,Nexxos,69.19431,9.588777,6.2690964
27300.0,LoBarnechea,5,4,271.0,840.0,4,Nexxos,100.73801,10.214642,6.733402
2689.0,Peñalolén,5,2,200.0,200.0,1,Mi Llave,13.445,7.8969245,5.2983174
16450.0,LasCondes,4,2,174.0,385.0,3,Nexxos,94.54023,9.708081,5.9532433
1885.0,PuenteAlto,2,2,60.0,74.0,2,Unne,31.416666,7.541683,4.304065
3603.0,PuenteAlto,4,3,100.0,190.0,3,Carolina Martinez Propiedades,36.03,8.189522,5.247024
12500.0,LasCondes,6,3,172.0,307.0,2,Unne,72.674416,9.433484,5.7268476
6600.0,Melipilla,3,2,96.0,300.0,1,Unne,68.75,8.794825,5.7037826
10700.0,Vitacura,4,2,110.0,200.0,2,Vivaqui Propiedades,97.27273,9.277999,5.2983174
3603.0,Renca,2,2,66.0,101.0,1,Brokers Inmobiliarios,54.590908,8.189522,4.6151204
3964.0,LaCisterna,2,1,89.0,275.0,3,Easyprop,44.539326,8.285009,5.616771
3600.0,Maipú,4,3,138.0,160.0,2,Unne,26.086956,8.188689,5.075174
8315.0,LaCisterna,3,1,129.0,600.0,5,Unne,64.45737,9.025816,6.3969297
10300.0,Ñuñoa,3,3,123.0,346.0,4,Arsen Propiedades,83.73984,9.2399,5.846439
4850.0,PuenteAlto,5,1,96.0,216.0,3,Claudia Valenzuela Agente Inmobiliario,50.520832,8.486734,5.3752785
10500.0,Huechuraba,4,4,150.0,250.0,2,Mauricio Pino Propiedades,70.0,9.2591305,5.521461
4200.0,Maipú,4,2,156.0,183.0,2,Houm,26.923077,8.34284,5.209486
12500.0,LasCondes,3,3,120.0,433.0,4,ProUrbe Manquehue,104.166664,9.433484,6.070738
3880.0,PuenteAlto,4,3,90.0,200.0,2,miguelruizpropiedades,43.11111,8.263591,5.2983174
13800.0,LoBarnechea,4,3,170.0,390.0,2,Desconocido,81.17647,9.532424,5.966147
10690.0,Huechuraba,5,4,136.0,434.0,2,Nieto & Stone Propiedades,78.60294,9.277064,6.073045
2217.0,PuenteAlto,3,1,58.0,105.0,1,Unne,38.224136,7.7039104,4.65396
4158.0,PuenteAlto,3,3,152.0,105.0,2,Unne,27.355263,8.332789,4.65396
2120.0,PuenteAlto,3,1,67.0,166.0,1,Corretajes Prosal,31.64179,7.6591716,5.1119876
2772.0,Lampa,2,1,49.0,138.0,1,Todo Propiedades,56.57143,7.9273243,4.9272537
15000.0,Peñalolén,6,4,225.0,650.0,2,Easyprop,66.666664,9.615806,6.4769726
8286.0,PuenteAlto,4,3,125.0,300.0,2,cclpropiedades,66.288,9.022323,5.7037826
4780.0,PuenteAlto,3,3,90.0,183.0,1,cclpropiedades,53.11111,8.472196,5.209486
16250.0,Peñalolén,5,4,200.0,546.0,2,Unne,81.25,9.695848,6.302619
3742.0,Maipú,3,1,73.0,131.0,1,Mi Llave,51.260273,8.227376,4.8751974
2023.0,Colina,4,2,80.0,95.0,1,Procasa Adrián Ulloa Propiedades,25.2875,7.6123366,4.553877
3300.0,Pudahuel,4,2,72.0,75.0,2,Unne,45.833332,8.101678,4.317488
11900.0,LasCondes,3,2,100.0,360.0,3,ProUrbe Manquehue,119.0,9.384294,5.886104
13664.0,Vitacura,4,3,110.0,280.0,1,Alonso Baeza Rivera y Cía. Ltda. (Kennedy),124.218185,9.52252,5.6347895
8590.0,LaFlorida,5,5,154.0,453.0,2,Todo Propiedades,55.77922,9.058354,6.115892
14500.0,Colina,4,4,182.0,468.0,2,Mi Llave,79.67033,9.581904,6.1484685
3714.0,Maipú,3,3,66.0,110.0,1,Unne,56.272728,8.219865,4.7004805
7023.0,LaCisterna,3,1,128.0,300.0,2,Unne,54.867188,8.856946,5.7037826
3100.0,LaGranja,3,2,84.0,126.0,2,Unne,36.904762,8.039158,4.836282
8500.0,LaFlorida,5,4,250.0,535.0,5,Propiedades Centro Santiago SPA,34.0,9.047821,6.2822666
12500.0,Recoleta,4,3,180.0,340.0,1,Propiedades Centro Santiago SPA,69.44444,9.433484,5.8289456
3326.0,Conchalí,3,2,97.0,147.0,4,Propiedades Centro Santiago SPA,34.28866,8.109526,4.9904327
7300.0,SanMiguel,5,2,190.0,300.0,5,Houm,38.42105,8.89563,5.7037826
2411.0,Colina,5,1,160.0,500.0,1,Propiedades Centro Santiago SPA,15.06875,7.787797,6.214608
5543.0,EstaciónCentral,3,2,86.0,510.0,1,Propiedades Centro Santiago SPA,64.45349,8.620291,6.234411
9350.0,LaFlorida,3,3,170.0,332.0,3,Unne,55.0,9.143131,5.805135
21800.0,LasCondes,6,5,276.0,436.0,3,ProUrbe Manquehue,78.985504,9.989665,6.0776424
2328.0,Renca,3,1,49.0,63.0,1,Propiedades Centro Santiago SPA,47.510204,7.7527647,4.1431346
3880.0,Peñalolén,5,1,120.0,250.0,1,Propiedades Centro Santiago SPA,32.333332,8.263591,5.521461
8190.0,Peñalolén,4,3,124.0,242.0,2,ProUrbe Manquehue,66.048386,9.010669,5.488938
4407.0,SanBernardo,3,2,130.0,190.0,2,Unne,33.9,8.390949,5.247024
21000.0,Colina,5,5,255.0,800.0,2,Welink Propiedades SpA,82.35294,9.952278,6.684612
2162.0,SanBernardo,3,1,71.0,81.0,1,Unne,30.450705,7.678789,4.394449
8700.0,Vitacura,4,2,122.0,248.0,2,Lyon y Balmaceda Ltda.,71.31148,9.071078,5.5134287
2080.0,PuenteAlto,3,1,84.0,100.0,1,Propiedades Centro Santiago SPA,24.761906,7.6401234,4.6051702
13500.0,Colina,3,3,170.0,400.0,3,Easyprop,79.411766,9.510445,5.9914646
2162.0,PadreHurtado,2,1,60.0,80.0,1,Unne,36.033333,7.678789,4.3820267
9400.0,LasCondes,4,4,138.0,168.0,2,Viel Propiedades dos Ltda.,68.115944,9.148465,5.123964
21000.0,LoBarnechea,4,4,192.0,549.0,3,Viel Propiedades dos Ltda.,109.375,9.952278,6.3080983
2356.0,PuenteAlto,3,2,76.0,84.0,1,Corretajes Prosal,31.0,7.7647204,4.4308167
8450.0,Peñalolén,5,1,200.0,265.0,3,C y S Gestión Inmobiliaria Ltda,42.25,9.041922,5.57973
19800.0,Providencia,4,3,140.0,434.0,8,C y S Gestión Inmobiliaria Ltda,141.42857,9.893437,6.073045
21000.0,Providencia,7,3,313.0,423.0,4,ProUrbe Manquehue,67.09265,9.952278,6.0473723
11800.0,Ñuñoa,3,2,130.0,520.0,4,ProUrbe Manquehue,90.76923,9.3758545,6.253829
17900.0,LasCondes,5,4,210.0,309.0,3,Agustín Fuenzalida Propiedades,85.2381,9.792556,5.733341
18900.0,Vitacura,4,3,170.0,273.0,2,Agustín Fuenzalida Propiedades,111.17647,9.846917,5.609472
27900.0,Vitacura,5,3,320.0,575.0,2,Agustín Fuenzalida Propiedades,87.1875,10.236382,6.35437
19800.0,LaReina,5,5,285.0,859.0,12,Viel Propiedades dos Ltda.,69.47369,9.893437,6.755769
16150.0,Colina,6,5,233.0,481.0,2,Nieto & Stone Propiedades,69.3133,9.689675,6.175867
8940.0,Ñuñoa,3,2,106.0,225.0,2,C y S Gestión Inmobiliaria Ltda,84.33962,9.09829,5.4161005
22000.0,Providencia,3,3,254.0,554.0,7,C y S Gestión Inmobiliaria Ltda,86.614174,9.998797,6.317165
5128.0,Peñaflor,4,2,96.0,288.0,6,Nexxos,53.416668,8.542471,5.6629605
4850.0,SanJosédeMaipo,4,2,111.0,590.0,2,ProUrbe Manquehue,43.693695,8.486734,6.3801227
29500.0,LasCondes,6,4,334.0,476.0,4,ProUrbe Manquehue,88.32336,10.292146,6.1654177
13900.0,LaReina,4,4,205.0,348.0,3,Propiedades Urzúa Ltda.,67.80488,9.539644,5.8522024
22900.0,LasCondes,5,4,300.0,851.0,2,Propiedades Urzúa Ltda.,76.333336,10.038892,6.7464123
27000.0,LasCondes,6,4,319.0,844.0,6,ProUrbe Manquehue,84.639496,10.203592,6.7381525
4900.0,LaFlorida,4,2,120.0,220.0,2,ProUrbe Manquehue,40.833332,8.49699,5.3936276
22500.0,LoBarnechea,5,5,190.0,516.0,2,Viel la Dehesa SPA,118.42105,10.021271,6.2461066
17900.0,LasCondes,4,3,180.0,230.0,2,Viel la Dehesa SPA,99.44444,9.792556,5.4380794
30900.0,LasCondes,3,4,332.0,548.0,3,Viel la Dehesa SPA,93.07229,10.338511,6.3062754
21000.0,LasCondes,4,4,234.0,310.0,2,Bofill y  Asociados Ltda,89.74359,9.952278,5.7365723
12650.0,Santiago,7,3,346.0,752.0,3,Vidal Riedel Propiedades - Las Condes.,36.56069,9.445413,6.6227365
25500.0,LasCondes,5,5,233.0,602.0,2,ProUrbe Manquehue,109.44206,10.146434,6.4002576
3326.0,PuenteAlto,3,2,63.0,101.0,3,Propiedades Centro Santiago SPA,52.79365,8.109526,4.6151204
7100.0,PuenteAlto,6,3,133.0,280.0,2,Jorge Pablo Caro Propiedades,53.383457,8.86785,5.6347895
5750.0,SanBernardo,4,3,124.0,282.0,3,RUKAM SPA,46.370968,8.656955,5.641907
14700.0,LaReina,5,4,225.0,510.0,6,ProUrbe Manquehue,65.333336,9.595603,6.234411
19700.0,Vitacura,5,3,160.0,400.0,3,Vivaqui Propiedades,123.125,9.888374,5.9914646
15650.0,LaReina,4,3,180.0,435.0,2,ProUrbe Manquehue,86.94444,9.658226,6.075346
12900.0,LasCondes,4,2,110.0,258.0,2,Nexxos,117.27273,9.464983,5.5529594
12500.0,Vitacura,5,4,130.0,150.0,2,Viel Propiedades dos Ltda.,96.15385,9.433484,5.0106354
10500.0,LasCondes,3,2,75.0,229.0,3,Viel Propiedades dos Ltda.,140.0,9.2591305,5.433722
1802.0,Lampa,2,1,55.0,70.0,1,Unne,32.763638,7.4966526,4.248495
27500.0,LasCondes,5,5,257.0,700.0,5,ProUrbe Manquehue,107.00389,10.221941,6.55108
4158.0,Recoleta,3,2,50.0,250.0,1,ProUrbe Manquehue,83.16,8.332789,5.521461
15950.0,LasCondes,5,4,190.0,395.0,3,Vidal Riedel Propiedades - Las Condes.,83.947365,9.677214,5.9788857
10100.0,LasCondes,3,2,110.0,225.0,3,Vidal Riedel Propiedades - Las Condes.,91.818184,9.220291,5.4161005
18000.0,LasCondes,6,4,240.0,226.0,4,Vidal Riedel Propiedades - Las Condes.,75.0,9.798127,5.420535
6098.0,Pudahuel,4,3,115.0,212.0,2,Easyprop,53.02609,8.715716,5.3565865
19980.0,LoBarnechea,3,4,240.0,880.0,4,ProUrbe Manquehue,83.25,9.902487,6.779922
21490.0,LaReina,4,4,178.0,518.0,4,ProUrbe Manquehue,120.73034,9.975343,6.249975
20400.0,LoBarnechea,6,3,250.0,649.0,6,OSSANDON CORREDORES ASOCIADOS S.A.,81.6,9.92329,6.475433
6098.0,Buin,5,3,153.0,220.0,2,ProUrbe Manquehue,39.85621,8.715716,5.3936276
4500.0,EstaciónCentral,4,3,143.0,263.0,3,ProUrbe Manquehue,31.46853,8.411833,5.572154
11900.0,LaReina,4,3,181.0,333.0,4,ProUrbe Manquehue,65.74586,9.384294,5.8081427
12990.0,Vitacura,3,2,103.0,155.0,2,ProUrbe Manquehue,126.11651,9.471935,5.043425
2079.0,LaGranja,3,2,76.0,100.0,1,ProUrbe Manquehue,27.355263,7.6396422,4.6051702
25800.0,LoBarnechea,5,5,280.0,800.0,4,OSSANDON CORREDORES ASOCIADOS S.A.,92.14286,10.15813,6.684612
28000.0,LoBarnechea,4,3,260.0,830.0,2,OSSANDON CORREDORES ASOCIADOS S.A.,107.69231,10.23996,6.7214255
2700.0,Maipú,5,2,117.0,136.0,1,Propiedades Centro Santiago SPA,23.076923,7.901007,4.912655
11800.0,LaReina,5,4,160.0,286.0,3,Invictus Spa,73.75,9.3758545,5.655992
16950.0,LaReina,4,3,176.0,600.0,4,Lyon y Balmaceda Ltda.,96.306816,9.738023,6.3969297
2439.0,Quilicura,3,2,85.0,90.0,1,Easyprop,28.694118,7.7993436,4.4998097
5035.0,SanMiguel,3,2,133.0,256.0,3,Bofill y  Asociados Ltda,37.857143,8.524169,5.5451775
5402.0,LaCisterna,4,1,111.0,460.0,4,ProUrbe Manquehue,48.666668,8.594524,6.1312265
27800.0,LoBarnechea,4,4,337.0,809.0,3,Viel la Dehesa SPA,82.492584,10.232791,6.695799
15000.0,LoBarnechea,5,3,153.0,193.0,2,Viel la Dehesa SPA,98.039215,9.615806,5.26269
16500.0,LoBarnechea,5,4,171.0,434.0,3,Viel la Dehesa SPA,96.49123,9.711116,6.073045
1940.0,Quilicura,3,1,67.0,68.0,1,Houm,28.955223,7.570443,4.2195077
20000.0,LoBarnechea,4,4,275.0,921.0,5,Welink Propiedades SpA,72.72727,9.903487,6.82546
8900.0,Peñalolén,5,4,140.0,256.0,2,Manterola Propiedades.,63.57143,9.093806,5.5451775
16000.0,LasCondes,6,3,223.0,347.0,3,ProUrbe Manquehue,71.74888,9.680344,5.8493247
13600.0,Vitacura,3,3,125.0,256.0,2,Vidal Riedel Propiedades - Las Condes.,108.8,9.517825,5.5451775
25000.0,Vitacura,8,5,220.0,455.0,6,Viel la Dehesa SPA,113.63636,10.126631,6.1202974
12500.0,Peñalolén,5,4,164.0,298.0,4,ProUrbe Manquehue,76.21951,9.433484,5.6970935
15900.0,Vitacura,4,3,140.0,270.0,2,Hobbins Vitacura,113.57143,9.674074,5.598422
18900.0,LoBarnechea,5,4,176.0,469.0,2,Viel la Dehesa SPA,107.38636,9.846917,6.150603
6375.0,Recoleta,3,2,180.0,254.0,2,Unne,35.416668,8.760139,5.5373344
12950.0,LasCondes,4,2,135.0,319.0,2,Viel Propiedades dos Ltda.,95.92593,9.468851,5.765191
27000.0,LaReina,5,5,297.0,780.0,6,Viel Propiedades dos Ltda.,90.90909,10.203592,6.659294
18500.0,LoBarnechea,6,5,250.0,464.0,2,Viel Propiedades dos Ltda.,74.0,9.825526,6.1398845
14000.0,Vitacura,5,3,170.0,210.0,2,Viel Propiedades dos Ltda.,82.35294,9.546813,5.3471074
19000.0,LoBarnechea,5,5,215.0,611.0,3,Viel Propiedades dos Ltda.,88.37209,9.852194,6.4150968
26000.0,Providencia,6,5,294.0,551.0,3,Viel Propiedades dos Ltda.,88.43537,10.165852,6.3117347
15000.0,LoBarnechea,6,5,162.0,216.0,2,Viel Propiedades dos Ltda.,92.59259,9.615806,5.3752785
21900.0,Vitacura,4,3,140.0,420.0,2,Lyon y Balmaceda Ltda.,156.42857,9.994242,6.0402546
20000.0,LasCondes,6,4,210.0,480.0,2,Lyon y Balmaceda Ltda.,95.2381,9.903487,6.173786
24900.0,LasCondes,5,5,266.0,836.0,3,Lyon y Balmaceda Ltda.,93.609024,10.122623,6.7286286
11000.0,Ñuñoa,3,2,119.0,270.0,3,ProUrbe Manquehue,92.43697,9.305651,5.598422
7659.0,PuenteAlto,5,4,140.0,470.0,3,Mi Llave,54.70714,8.943637,6.152733
17500.0,LasCondes,5,3,156.0,598.0,3,ProUrbe Manquehue,112.17949,9.769957,6.393591
15350.0,LasCondes,4,4,181.0,252.0,2,Agustín Fuenzalida Propiedades,84.80663,9.638871,5.529429
24500.0,LasCondes,5,5,270.0,820.0,5,Agustín Fuenzalida Propiedades,90.74074,10.106428,6.7093043
26600.0,LasCondes,5,4,259.0,633.0,4,Agustín Fuenzalida Propiedades,102.702705,10.188666,6.4504704
24900.0,LoBarnechea,5,4,228.0,837.0,2,Viel la Dehesa SPA,109.210526,10.122623,6.729824
18500.0,LoBarnechea,4,4,235.0,502.0,3,Welink Propiedades SpA,78.723404,9.825526,6.2186003
29046.0,LoBarnechea,3,3,254.0,529.0,3,OSSANDON CORREDORES ASOCIADOS S.A.,114.35433,10.276636,6.2709885
21800.0,LoBarnechea,5,4,180.0,685.0,2,Viel Propiedades dos Ltda.,121.111115,9.989665,6.529419
19590.0,LoBarnechea,5,4,214.0,614.0,2,Viel Propiedades dos Ltda.,91.54205,9.882774,6.419995
15000.0,LoBarnechea,5,3,150.0,320.0,2,Viel Propiedades dos Ltda.,100.0,9.615806,5.768321
31900.0,LoBarnechea,5,5,273.0,731.0,3,Viel la Dehesa SPA,116.849815,10.370361,6.5944133
15800.0,Vitacura,5,4,140.0,150.0,4,Viel la Dehesa SPA,112.85714,9.667766,5.0106354
31700.0,LoBarnechea,5,4,295.0,707.0,3,Viel la Dehesa SPA,107.45763,10.364072,6.561031
15500.0,LasCondes,5,3,160.0,684.0,5,Viel la Dehesa SPA,96.875,9.648595,6.527958
11300.0,Vitacura,3,3,90.0,178.0,1,Viel la Dehesa SPA,125.55556,9.332558,5.1817837
19500.0,Vitacura,5,4,146.0,178.0,1,Lyon y Balmaceda Ltda.,133.56165,9.87817,5.1817837
24000.0,LoBarnechea,5,3,228.0,668.0,3,Lyon y Balmaceda Ltda.,105.26316,10.085809,6.504288
15500.0,LoBarnechea,5,4,140.0,342.0,2,Agustín Fuenzalida Propiedades,110.71429,9.648595,5.8348107
11850.0,LasCondes,4,2,133.0,306.0,4,Lyon y Balmaceda Ltda.,89.09775,9.380083,5.723585
16500.0,LasCondes,4,3,143.0,504.0,3,Lyon y Balmaceda Ltda.,115.38461,9.711116,6.222576
15995.0,LasCondes,5,4,300.0,437.0,5,Lyon y Balmaceda Ltda.,53.316666,9.680032,6.079933
13100.0,LasCondes,5,3,141.0,435.0,2,Lyon y Balmaceda Ltda.,92.9078,9.480368,6.075346
24500.0,LoBarnechea,5,3,270.0,808.0,6,Hobbins Vitacura,90.74074,10.106428,6.694562
9900.0,LasCondes,3,2,112.0,212.0,3,Agustín Fuenzalida Propiedades,88.39286,9.20029,5.3565865
23500.0,LasCondes,5,5,247.0,500.0,4,Agustín Fuenzalida Propiedades,95.1417,10.064755,6.214608
15500.0,LasCondes,6,4,192.0,347.0,3,Agustín Fuenzalida Propiedades,80.729164,9.648595,5.8493247
16900.0,LasCondes,4,3,133.0,392.0,2,Agustín Fuenzalida Propiedades,127.06767,9.735069,5.971262
